,blk_no,street,max_floor_lvl,year_completed,residential,commercial,market_hawker,miscellaneous,multistorey_carpark,precinct_pavilion,bldg_contract_town,total_dwelling_units,1room_sold,2room_sold,3room_sold,4room_sold,5room_sold,exec_sold,multigen_sold,studio_apartment_sold,1room_rental,2room_rental,3room_rental,other_room_rental,address,postal_code
11346,8A,TECK WHYE LANE,1,1997,N,N,N,Y,N,N,CCK,0,0,0,0,0,0,0,0,0,0,0,0,0,8A TECK WHYE LANE,681008
11347,8A,UPP BOON KENG RD,28,2016,Y,N,N,N,N,N,KWN,270,0,0,81,162,27,0,0,0,0,0,0,0,8A UPP BOON KENG RD,381008
11348,8B,BOON TIONG RD,21,2003,Y,N,N,N,N,N,BM,123,0,0,0,83,40,0,0,0,0,0,0,0,8B BOON TIONG RD,165008
11349,8B,BOON KENG RD,1,2011,N,N,N,N,N,Y,KWN,0,0,0,0,0,0,0,0,0,0,0,0,0,8B BOON KENG RD,332008
11350,8B,UPP BOON KENG RD,30,2016,Y,N,N,N,N,N,KWN,290,0,0,87,145,58,0,0,0,0,0,0,0,8B UPP BOON KENG RD,382008
11351,8C,BOON TIONG RD,5,2003,N,N,N,N,Y,N,BM,0,0,0,0,0,0,0,0,0,0,0,0,0,8C BOON TIONG RD,166008
11352,8C,BOON KENG RD,6,2011,N,N,N,N,Y,N,KWN,0,0,0,0,0,0,0,0,0,0,0,0,0,8C BOON KENG RD,333008
11353,8C,UPP BOON KENG RD,26,2016,Y,N,N,N,N,Y,KWN,248,0,68,0,124,25,0,0,31,0,0,0,0,8C UPP BOON KENG RD,383008
11354,80,BEDOK NTH RD,14,1977,Y,N,N,N,N,N,BD,130,0,0,0,130,0,0,0,0,0,0,0,0,80 BEDOK NTH RD,460080
11355,80,CHAY YAN ST,5,1937,Y,N,N,N,N,N,BM,41,0,14,15,12,0,0,0,0,0,0,0,0,80 CHAY YAN ST,160080
11356,80,CIRCUIT RD,2,2003,N,N,Y,N,N,N,GL,0,0,0,0,0,0,0,0,0,0,0,0,0,80 CIRCUIT RD,370080
11357,80,LOR LIMAU,4,1990,N,Y,N,N,N,N,KWN,0,0,0,0,0,0,0,0,0,0,0,0,0,80 LOR LIMAU,320080
11358,80,LOR 4 TOA PAYOH,13,1994,Y,N,N,N,N,N,TP,75,0,0,0,51,24,0,0,0,0,0,0,0,80 LOR 4 TOA PAYOH,310080
11359,80,MARINE PARADE CTRL,2,1976,Y,Y,N,N,N,N,MP,3,0,0,3,0,0,0,0,0,0,0,0,0,80 MARINE PARADE CTRL,440080
11360,80,REDHILL LANE,2,1972,Y,Y,N,N,N,N,BM,4,0,0,0,0,0,0,0,0,0,0,4,0,80 REDHILL LANE,150080
11361,80,STRATHMORE AVE,23,1993,Y,N,N,N,N,N,QT,81,0,0,0,19,60,2,0,0,0,0,0,0,80 STRATHMORE AVE,141080
11362,80,TELOK BLANGAH ST 31,3,2011,N,N,N,N,Y,N,BM,0,0,0,0,0,0,0,0,0,0,0,0,0,80 TELOK BLANGAH ST 31,100080
11363,80A,LOR 4 TOA PAYOH,13,1994,Y,Y,N,N,N,N,TP,72,0,0,0,48,24,0,0,0,0,0,0,0,80A LOR 4 TOA PAYOH,311080
11364,80A,TELOK BLANGAH ST 31,38,2011,Y,Y,N,N,N,N,BM,140,0,0,0,140,0,0,0,0,0,0,0,0,80A TELOK BLANGAH ST 31,101080
11365,80B,LOR 4 TOA PAYOH,13,1994,Y,Y,N,N,N,N,TP,72,0,0,0,48,24,0,0,0,0,0,0,0,80B LOR 4 TOA PAYOH,312080
11366,80B,TELOK BLANGAH ST 31,18,2011,Y,N,N,Y,N,N,BM,120,0,13,30,0,0,0,0,77,0,0,0,0,80B TELOK BLANGAH ST 31,102080
11367,80C,TELOK BLANGAH ST 31,38,2011,Y,N,N,N,N,N,BM,139,0,0,68,70,0,1,0,0,0,0,0,0,80C TELOK BLANGAH ST 31,103080
11368,80D,TELOK BLANGAH ST 31,1,2012,N,N,N,N,N,Y,BM,0,0,0,0,0,0,0,0,0,0,0,0,0,80D TELOK BLANGAH ST 31,104080
11369,800,YISHUN RING RD,13,1986,Y,Y,N,N,N,N,YS,120,0,0,0,120,0,0,0,0,0,0,0,0,800 YISHUN RING RD,760800
11370,801,FRENCH RD,12,1978,Y,Y,N,N,N,N,KWN,88,0,0,86,0,2,0,0,0,0,0,0,0,801 FRENCH RD,200801
11371,801,KEAT HONG CL,7,2016,N,N,N,Y,Y,Y,CCK,0,0,0,0,0,0,0,0,0,0,0,0,0,801 KEAT HONG CL,680801
11372,801,TAMPINES AVE 4,4,1983,Y,Y,N,N,N,N,TAP,32,0,0,28,4,0,0,0,0,0,0,0,0,801 TAMPINES AVE 4,520801
11373,801,WOODLANDS ST 81,9,1986,Y,N,N,Y,N,N,WL,100,0,0,0,60,40,0,0,0,0,0,0,0,801 WOODLANDS ST 81,730801
11374,801,YISHUN RING RD,4,1985,Y,N,N,N,N,N,YS,32,0,0,24,8,0,0,0,0,0,0,0,0,801 YISHUN RING RD,760801
11375,801A,KEAT HONG CL,13,2016,Y,N,N,Y,N,N,CCK,96,0,0,36,24,36,0,0,0,0,0,0,0,801A KEAT HONG CL,681801
11376,801B,KEAT HONG CL,13,2016,Y,N,N,Y,N,N,CCK,96,0,0,36,24,36,0,0,0,0,0,0,0,801B KEAT HONG CL,682801
11377,801C,KEAT HONG CL,13,2016,Y,N,N,N,N,N,CCK,96,0,0,24,72,0,0,0,0,0,0,0,0,801C KEAT HONG CL,683801
11378,801D,KEAT HONG CL,13,2016,Y,N,N,N,N,N,CCK,72,0,0,0,24,48,0,0,0,0,0,0,0,801D KEAT HONG CL,684801
11379,802,FRENCH RD,4,1978,Y,Y,N,N,N,N,KWN,10,0,0,9,0,0,0,0,0,0,0,1,0,802 FRENCH RD,200802
11380,802,TAMPINES AVE 4,4,1983,Y,Y,N,N,N,N,TAP,27,0,0,22,5,0,0,0,0,0,0,0,0,802 TAMPINES AVE 4,520802
11381,802,WOODLANDS ST 81,9,1986,Y,N,N,N,N,N,WL,100,0,0,0,60,40,0,0,0,0,0,0,0,802 WOODLANDS ST 81,730802
11382,802,YISHUN RING RD,12,1986,Y,N,N,N,N,N,YS,110,0,0,66,44,0,0,0,0,0,0,0,0,802 YISHUN RING RD,760802
11383,802A,KEAT HONG CL,14,2016,Y,N,N,N,N,N,CCK,130,0,0,26,52,52,0,0,0,0,0,0,0,802A KEAT HONG CL,681802
11384,802B,KEAT HONG CL,13,2016,Y,N,N,N,N,N,CCK,96,0,0,0,60,36,0,0,0,0,0,0,0,802B KEAT HONG CL,682802
11385,802C,KEAT HONG CL,13,2016,Y,N,N,N,N,N,CCK,96,0,0,24,72,0,0,0,0,0,0,0,0,802C KEAT HONG CL,683802
11386,803,CHAI CHEE RD,15,1992,Y,N,N,N,N,N,BD,80,0,0,0,0,80,0,0,0,0,0,0,0,803 CHAI CHEE RD,460803
11387,803,KEAT HONG CL,1,2016,N,Y,N,N,N,N,CCK,0,0,0,0,0,0,0,0,0,0,0,0,0,803 KEAT HONG CL,680803
11388,803,KING GEORGE'S AVE,3,1980,N,Y,N,Y,N,N,KWN,0,0,0,0,0,0,0,0,0,0,0,0,0,803 KING GEORGE'S AVE,200803
11389,803,TAMPINES AVE 4,9,1983,Y,Y,N,Y,N,N,TAP,140,0,0,104,32,2,2,0,0,0,0,0,0,803 TAMPINES AVE 4,520803
11390,803,WOODLANDS ST 81,12,1985,Y,N,N,N,N,N,WL,60,0,0,6,4,0,50,0,0,0,0,0,0,803 WOODLANDS ST 81,730803
11391,803,YISHUN RING RD,12,1986,Y,Y,N,N,N,N,YS,110,0,0,66,44,0,0,0,0,0,0,0,0,803 YISHUN RING RD,760803
11392,803A,KEAT HONG CL,14,2015,Y,N,N,Y,N,N,CCK,113,0,0,26,87,0,0,0,0,0,0,0,0,803A KEAT HONG CL,681803
11393,803B,KEAT HONG CL,15,2015,Y,Y,N,N,N,N,CCK,124,0,0,28,96,0,0,0,0,0,0,0,0,803B KEAT HONG CL,682803
11394,803C,KEAT HONG CL,16,2016,Y,N,N,N,N,N,CCK,88,0,0,0,58,30,0,0,0,0,0,0,0,803C KEAT HONG CL,683803
11395,803D,KEAT HONG CL,17,2016,Y,N,N,N,N,N,CCK,94,0,0,0,62,32,0,0,0,0,0,0,0,803D KEAT HONG CL,684803
11396,804,CHAI CHEE RD,15,1992,Y,N,N,N,N,N,BD,80,0,0,0,0,80,0,0,0,0,0,0,0,804 CHAI CHEE RD,460804
11397,804,HOUGANG CTRL,3,1986,Y,Y,N,N,N,N,HG,14,0,0,12,2,0,0,0,0,0,0,0,0,804 HOUGANG CTRL,530804
11398,804,KEAT HONG CL,1,2016,N,N,N,N,N,Y,CCK,0,0,0,0,0,0,0,0,0,0,0,0,0,804 KEAT HONG CL,680804
11399,804,KING GEORGE'S AVE,14,1980,Y,N,N,N,N,N,KWN,131,0,0,130,0,1,0,0,0,0,0,0,0,804 KING GEORGE'S AVE,200804
11400,804,TAMPINES AVE 4,12,1983,Y,N,N,Y,N,N,TAP,88,0,0,0,12,76,0,0,0,0,0,0,0,804 TAMPINES AVE 4,520804
11401,804,WOODLANDS ST 81,11,1986,Y,N,N,Y,N,N,WL,80,0,0,0,0,0,80,0,0,0,0,0,0,804 WOODLANDS ST 81,730804
11402,804,YISHUN RING RD,13,1986,Y,N,N,Y,N,N,YS,148,0,0,0,88,60,0,0,0,0,0,0,0,804 YISHUN RING RD,760804
11403,804A,KEAT HONG CL,14,2015,Y,N,N,N,N,N,CCK,115,0,0,26,89,0,0,0,0,0,0,0,0,804A KEAT HONG CL,681804
11404,804B,KEAT HONG CL,16,2015,Y,N,N,N,N,N,CCK,132,0,0,0,42,90,0,0,0,0,0,0,0,804B KEAT HONG CL,682804
11405,805,CHAI CHEE RD,15,1992,Y,N,N,N,N,N,BD,80,0,0,0,0,80,0,0,0,0,0,0,0,805 CHAI CHEE RD,460805
11406,805,HOUGANG CTRL,5,1987,N,Y,N,N,Y,N,HG,0,0,0,0,0,0,0,0,0,0,0,0,0,805 HOUGANG CTRL,530805
11407,805,KEAT HONG CL,3,2015,N,N,N,N,Y,N,CCK,0,0,0,0,0,0,0,0,0,0,0,0,0,805 KEAT HONG CL,680805
11408,805,KING GEORGE'S AVE,14,1980,Y,N,N,N,N,N,KWN,176,0,49,0,0,0,0,0,0,0,127,0,0,805 KING GEORGE'S AVE,200805
11409,805,TAMPINES AVE 4,12,1983,Y,Y,N,N,N,N,TAP,88,0,0,0,88,0,0,0,0,0,0,0,0,805 TAMPINES AVE 4,520805
11410,805,WOODLANDS ST 81,12,1986,Y,N,N,N,N,N,WL,60,0,0,6,4,0,50,0,0,0,0,0,0,805 WOODLANDS ST 81,730805
11411,805,YISHUN RING RD,13,1986,Y,N,N,N,N,N,YS,148,0,0,0,88,60,0,0,0,0,0,0,0,805 YISHUN RING RD,760805
11412,805A,KEAT HONG CL,16,2015,Y,N,N,N,N,N,CCK,87,0,0,0,60,27,0,0,0,0,0,0,0,805A KEAT HONG CL,681805
11413,805B,KEAT HONG CL,16,2016,Y,N,N,N,N,N,CCK,87,0,0,0,60,27,0,0,0,0,0,0,0,805B KEAT HONG CL,682805
11414,805C,KEAT HONG CL,17,2016,Y,Y,N,N,N,N,CCK,141,0,0,0,48,93,0,0,0,0,0,0,0,805C KEAT HONG CL,683805
11415,805D,KEAT HONG CL,19,2016,Y,Y,N,N,N,N,CCK,162,0,0,0,54,108,0,0,0,0,0,0,0,805D KEAT HONG CL,684805
11416,806,HOUGANG CTRL,8,1986,Y,Y,N,N,N,N,HG,13,0,0,8,5,0,0,0,0,0,0,0,0,806 HOUGANG CTRL,530806
11417,806,KEAT HONG CL,1,2016,N,N,N,N,N,Y,CCK,0,0,0,0,0,0,0,0,0,0,0,0,0,806 KEAT HONG CL,680806
11418,806,KING GEORGE'S AVE,14,1982,Y,N,N,Y,N,N,KWN,130,0,0,127,0,2,0,0,0,0,0,1,0,806 KING GEORGE'S AVE,200806
11419,806,TAMPINES AVE 4,12,1983,Y,N,N,Y,N,N,TAP,110,0,0,66,44,0,0,0,0,0,0,0,0,806 TAMPINES AVE 4,520806
11420,806,WOODLANDS ST 81,11,1986,Y,Y,N,N,N,N,WL,219,0,0,0,0,0,0,0,0,111,108,0,0,806 WOODLANDS ST 81,730806
11421,806,YISHUN RING RD,12,1986,Y,N,N,N,N,N,YS,110,0,0,66,44,0,0,0,0,0,0,0,0,806 YISHUN RING RD,760806
11422,807,CHAI CHEE RD,5,2015,N,N,N,N,Y,N,BD,0,0,0,0,0,0,0,0,0,0,0,0,0,807 CHAI CHEE RD,460807
11423,807,CHOA CHU KANG AVE 1,1,2016,N,N,N,N,N,Y,CCK,0,0,0,0,0,0,0,0,0,0,0,0,0,807 CHOA CHU KANG AVE 1,680807
11424,807,KING GEORGE'S AVE,27,1980,Y,N,N,N,N,N,KWN,96,0,0,0,0,96,0,0,0,0,0,0,0,807 KING GEORGE'S AVE,200807
11425,807,TAMPINES AVE 4,12,1983,Y,N,N,N,N,N,TAP,110,0,0,66,44,0,0,0,0,0,0,0,0,807 TAMPINES AVE 4,520807
11426,807,WOODLANDS ST 81,12,1986,Y,N,N,N,N,N,WL,72,0,0,6,6,0,60,0,0,0,0,0,0,807 WOODLANDS ST 81,730807
11427,807,YISHUN RING RD,4,1986,Y,Y,N,N,N,N,YS,28,0,0,14,14,0,0,0,0,0,0,0,0,807 YISHUN RING RD,760807
11428,807A,CHAI CHEE RD,15,2015,Y,N,N,N,N,N,BD,126,0,0,42,84,0,0,0,0,0,0,0,0,807A CHAI CHEE RD,461807
11429,807A,CHOA CHU KANG AVE 1,15,2015,Y,N,N,N,N,N,CCK,154,0,70,84,0,0,0,0,0,0,0,0,0,807A CHOA CHU KANG AVE 1,681807
11430,807B,CHAI CHEE RD,15,2015,Y,N,N,N,N,N,BD,154,0,98,14,42,0,0,0,0,0,0,0,0,807B CHAI CHEE RD,462807
11431,807B,CHOA CHU KANG AVE 1,16,2015,Y,N,N,Y,N,N,CCK,120,0,0,0,90,30,0,0,0,0,0,0,0,807B CHOA CHU KANG AVE 1,682807
11432,807C,CHAI CHEE RD,15,2015,Y,N,N,Y,N,N,BD,140,0,0,42,70,28,0,0,0,0,0,0,0,807C CHAI CHEE RD,463807
11433,807C,CHOA CHU KANG AVE 1,17,2015,Y,N,N,Y,N,N,CCK,128,0,0,0,64,64,0,0,0,0,0,0,0,807C CHOA CHU KANG AVE 1,683807
11434,808,CHOA CHU KANG AVE 1,1,2016,N,N,N,N,N,Y,CCK,0,0,0,0,0,0,0,0,0,0,0,0,0,808 CHOA CHU KANG AVE 1,680808
11435,808,FRENCH RD,7,1986,N,Y,N,N,Y,N,KWN,0,0,0,0,0,0,0,0,0,0,0,0,0,808 FRENCH RD,200808
11436,808,TAMPINES AVE 4,12,1983,Y,N,N,N,N,N,TAP,110,0,0,66,44,0,0,0,0,0,0,0,0,808 TAMPINES AVE 4,520808
11437,808,WOODLANDS ST 81,12,1985,Y,N,N,N,N,N,WL,72,0,0,6,6,0,60,0,0,0,0,0,0,808 WOODLANDS ST 81,730808
11438,808,YISHUN RING RD,12,1986,Y,N,N,N,N,N,YS,110,0,0,66,44,0,0,0,0,0,0,0,0,808 YISHUN RING RD,760808
11439,808A,CHAI CHEE RD,15,2015,Y,N,N,Y,N,Y,BD,138,0,0,28,110,0,0,0,0,0,0,0,0,808A CHAI CHEE RD,461808
11440,808A,CHOA CHU KANG AVE 1,16,2015,Y,N,N,Y,N,N,CCK,120,0,0,0,90,30,0,0,0,0,0,0,0,808A CHOA CHU KANG AVE 1,681808
11441,808B,CHAI CHEE RD,15,2015,Y,N,N,N,N,N,BD,154,0,98,14,42,0,0,0,0,0,0,0,0,808B CHAI CHEE RD,462808
11442,808B,CHOA CHU KANG AVE 1,17,2016,Y,N,N,Y,N,N,CCK,128,0,0,0,64,64,0,0,0,0,0,0,0,808B CHOA CHU KANG AVE 1,682808
11443,808C,CHAI CHEE RD,15,2015,Y,N,N,N,N,N,BD,140,0,0,42,98,0,0,0,0,0,0,0,0,808C CHAI CHEE RD,463808
11444,808C,CHOA CHU KANG AVE 1,17,2016,Y,N,N,N,N,N,CCK,128,0,0,0,64,64,0,0,0,0,0,0,0,808C CHOA CHU KANG AVE 1,683808
11445,808D,CHOA CHU KANG AVE 1,16,2015,Y,N,N,N,N,N,CCK,120,0,0,0,90,30,0,0,0,0,0,0,0,808D CHOA CHU KANG AVE 1,684808
11446,809,CHOA CHU KANG AVE 1,6,2015,N,N,N,N,Y,N,CCK,0,0,0,0,0,0,0,0,0,0,0,0,0,809 CHOA CHU KANG AVE 1,680809
11447,809,FRENCH RD,7,1986,N,Y,N,N,N,N,KWN,0,0,0,0,0,0,0,0,0,0,0,0,0,809 FRENCH RD,200809
11448,809,HOUGANG CTRL,8,1986,Y,Y,N,N,N,N,HG,13,0,0,8,5,0,0,0,0,0,0,0,0,809 HOUGANG CTRL,530809
11449,809,TAMPINES AVE 4,12,1983,Y,N,N,N,N,N,TAP,110,0,0,66,44,0,0,0,0,0,0,0,0,809 TAMPINES AVE 4,520809
11450,809,WOODLANDS ST 81,12,1994,Y,N,N,N,N,N,WL,89,0,0,0,45,44,0,0,0,0,0,0,0,809 WOODLANDS ST 81,730809
11451,809,YISHUN RING RD,13,1986,Y,N,N,N,N,N,YS,96,0,0,0,30,66,0,0,0,0,0,0,0,809 YISHUN RING RD,760809
11452,809A,CHOA CHU KANG AVE 1,16,2015,Y,N,N,Y,N,N,CCK,120,0,0,0,30,90,0,0,0,0,0,0,0,809A CHOA CHU KANG AVE 1,681809
11453,809B,CHOA CHU KANG AVE 1,15,2015,Y,N,N,N,N,N,CCK,112,0,28,56,28,0,0,0,0,0,0,0,0,809B CHOA CHU KANG AVE 1,682809
11454,81,BEDOK NTH RD,14,1977,Y,N,N,N,N,N,BD,130,0,0,0,130,0,0,0,0,0,0,0,0,81 BEDOK NTH RD,460081
11455,81,C'WEALTH CL,16,1964,Y,N,N,N,N,N,QT,256,0,63,192,0,0,0,0,0,0,1,0,0,81 C'WEALTH CL,140081
11456,81,CIRCUIT RD,1,2019,N,Y,N,N,N,N,GL,0,0,0,0,0,0,0,0,0,0,0,0,0,81 CIRCUIT RD,370081
11457,81,LOR 4 TOA PAYOH,25,1995,Y,N,N,N,N,N,TP,69,0,0,0,23,46,0,0,0,0,0,0,0,81 LOR 4 TOA PAYOH,310081
11458,81,MACPHERSON LANE,12,1968,Y,Y,N,N,N,N,GL,130,0,115,11,2,0,0,0,0,0,2,0,0,81 MACPHERSON LANE,360081
11459,81,MARINE PARADE CTRL,2,1976,Y,Y,N,N,N,N,MP,3,0,0,2,0,0,0,0,0,0,0,1,0,81 MARINE PARADE CTRL,440081
11460,81,REDHILL LANE,20,1995,Y,N,N,N,N,N,BM,105,0,0,0,5,100,0,0,0,0,0,0,0,81 REDHILL LANE,150081
11461,81,STRATHMORE AVE,25,1993,Y,N,N,N,N,N,QT,85,0,0,0,19,64,2,0,0,0,0,0,0,81 STRATHMORE AVE,141081
11462,81,TIONG POH RD,4,1937,Y,N,N,N,N,N,BM,40,0,0,17,21,2,0,0,0,0,0,0,0,81 TIONG POH RD,160081
11463,81,WHAMPOA DR,2,1973,N,Y,N,N,N,N,KWN,0,0,0,0,0,0,0,0,0,0,0,0,0,81 WHAMPOA DR,320081
11464,81A,LOR 4 TOA PAYOH,25,1995,Y,N,N,N,N,N,TP,82,0,0,0,34,48,0,0,0,0,0,0,0,81A LOR 4 TOA PAYOH,311081
11465,81B,LOR 4 TOA PAYOH,25,1995,Y,N,N,N,N,N,TP,82,0,0,0,34,48,0,0,0,0,0,0,0,81B LOR 4 TOA PAYOH,312081
11466,81C,LOR 4 TOA PAYOH,5,1994,N,N,N,N,Y,N,TP,0,0,0,0,0,0,0,0,0,0,0,0,0,81C LOR 4 TOA PAYOH,313081
11467,810,CHOA CHU KANG AVE 7,7,2016,N,Y,N,Y,Y,N,CCK,0,0,0,0,0,0,0,0,0,0,0,0,0,810 CHOA CHU KANG AVE 7,680810
11468,810,HOUGANG CTRL,3,1987,N,Y,N,Y,N,N,HG,0,0,0,0,0,0,0,0,0,0,0,0,0,810 HOUGANG CTRL,530810
11469,810,JURONG WEST ST 81,15,1993,Y,Y,N,N,N,N,JW,98,0,0,0,42,56,0,0,0,0,0,0,0,810 JURONG WEST ST 81,640810
11470,810,TAMPINES AVE 4,12,1983,Y,N,N,N,N,N,TAP,110,0,0,66,44,0,0,0,0,0,0,0,0,810 TAMPINES AVE 4,520810
11471,810,WOODLANDS ST 81,10,1994,Y,Y,N,N,N,N,WL,63,0,0,0,45,18,0,0,0,0,0,0,0,810 WOODLANDS ST 81,730810
11472,810,YISHUN RING RD,13,1986,Y,Y,N,N,N,N,YS,96,0,0,0,30,66,0,0,0,0,0,0,0,810 YISHUN RING RD,760810
11473,810A,CHOA CHU KANG AVE 7,19,2016,Y,N,N,N,N,N,CCK,144,0,0,0,72,72,0,0,0,0,0,0,0,810A CHOA CHU KANG AVE 7,681810
11474,810B,CHOA CHU KANG AVE 7,18,2016,Y,N,N,N,N,N,CCK,136,0,0,0,68,68,0,0,0,0,0,0,0,810B CHOA CHU KANG AVE 7,682810
11475,811,CHOA CHU KANG AVE 7,1,2016,N,N,N,N,N,Y,CCK,0,0,0,0,0,0,0,0,0,0,0,0,0,811 CHOA CHU KANG AVE 7,680811
11476,811,FRENCH RD,11,1979,Y,N,N,Y,N,N,KWN,180,0,0,0,0,0,0,0,0,180,0,0,0,811 FRENCH RD,200811
11477,811,HOUGANG CTRL,3,1986,Y,Y,N,N,N,N,HG,14,0,0,11,2,1,0,0,0,0,0,0,0,811 HOUGANG CTRL,530811
11478,811,JURONG WEST ST 81,15,1993,Y,Y,N,N,N,N,JW,96,0,0,0,30,66,0,0,0,0,0,0,0,811 JURONG WEST ST 81,640811
11479,811,TAMPINES AVE 4,12,1983,Y,Y,N,N,N,N,TAP,110,0,0,0,110,0,0,0,0,0,0,0,0,811 TAMPINES AVE 4,520811
11480,811,YISHUN RING RD,4,1986,Y,N,N,N,N,N,YS,24,0,0,24,0,0,0,0,0,0,0,0,0,811 YISHUN RING RD,760811
11481,811A,CHOA CHU KANG AVE 7,18,2016,Y,N,N,Y,N,N,CCK,136,0,0,68,68,0,0,0,0,0,0,0,0,811A CHOA CHU KANG AVE 7,681811
11482,811A,JURONG WEST ST 81,1,1993,N,N,N,N,N,Y,JW,0,0,0,0,0,0,0,0,0,0,0,0,0,811A JURONG WEST ST 81,641811
11483,811B,CHOA CHU KANG AVE 7,18,2016,Y,N,N,N,N,N,CCK,136,0,0,68,68,0,0,0,0,0,0,0,0,811B CHOA CHU KANG AVE 7,682811
11484,812,JURONG WEST ST 81,12,1989,Y,Y,N,N,N,N,JW,110,0,0,0,70,40,0,0,0,0,0,0,0,812 JURONG WEST ST 81,640812
11485,812,TAMPINES AVE 4,12,1983,Y,N,N,N,N,N,TAP,110,0,0,0,110,0,0,0,0,0,0,0,0,812 TAMPINES AVE 4,520812
11486,812,YISHUN RING RD,13,1986,Y,N,N,Y,N,N,YS,96,0,0,0,54,42,0,0,0,0,0,0,0,812 YISHUN RING RD,760812
11487,812A,CHOA CHU KANG AVE 7,19,2016,Y,N,N,Y,N,N,CCK,144,0,0,0,72,72,0,0,0,0,0,0,0,812A CHOA CHU KANG AVE 7,681812
11488,812B,CHOA CHU KANG AVE 7,18,2016,Y,N,N,N,N,N,CCK,136,0,0,0,68,68,0,0,0,0,0,0,0,812B CHOA CHU KANG AVE 7,682812
11489,812C,CHOA CHU KANG AVE 7,18,2016,Y,N,N,N,N,N,CCK,136,0,0,0,68,68,0,0,0,0,0,0,0,812C CHOA CHU KANG AVE 7,683812
11490,813,CHOA CHU KANG AVE 7,1,2016,N,N,N,N,N,Y,CCK,0,0,0,0,0,0,0,0,0,0,0,0,0,813 CHOA CHU KANG AVE 7,680813
11491,813,JELLICOE RD,30,2001,Y,N,N,N,N,N,KWN,115,0,0,0,82,33,0,0,0,0,0,0,0,813 JELLICOE RD,200813
11492,813,JURONG WEST ST 81,12,1989,Y,Y,N,Y,N,N,JW,110,0,0,0,70,40,0,0,0,0,0,0,0,813 JURONG WEST ST 81,640813
11493,813,TAMPINES ST 81,12,1983,Y,N,N,N,N,N,TAP,110,0,0,66,44,0,0,0,0,0,0,0,0,813 TAMPINES ST 81,520813
11494,813,YISHUN RING RD,4,2016,N,N,N,Y,Y,Y,YS,0,0,0,0,0,0,0,0,0,0,0,0,0,813 YISHUN RING RD,760813
11495,813A,CHOA CHU KANG AVE 7,16,2016,Y,N,N,Y,N,N,CCK,510,0,0,0,0,0,0,0,0,210,300,0,0,813A CHOA CHU KANG AVE 7,681813
11496,813A,YISHUN RING RD,14,2017,Y,N,N,N,N,N,YS,155,0,23,90,0,0,0,0,42,0,0,0,0,813A YISHUN RING RD,761813
11497,813B,YISHUN RING RD,14,2017,Y,N,N,N,N,N,YS,155,0,17,77,0,0,0,0,61,0,0,0,0,813B YISHUN RING RD,762813
11498,814,CHOA CHU KANG AVE 7,1,2016,N,N,N,N,N,Y,CCK,0,0,0,0,0,0,0,0,0,0,0,0,0,814 CHOA CHU KANG AVE 7,680814
11499,814,HOUGANG AVE 10,4,1991,N,Y,N,Y,N,N,HG,0,0,0,0,0,0,0,0,0,0,0,0,0,814 HOUGANG AVE 10,530814
11500,814,JELLICOE RD,5,2001,N,N,N,N,Y,N,KWN,0,0,0,0,0,0,0,0,0,0,0,0,0,814 JELLICOE RD,200814
11501,814,JURONG WEST ST 81,12,1989,Y,Y,N,N,N,N,JW,110,0,0,0,70,40,0,0,0,0,0,0,0,814 JURONG WEST ST 81,640814
11502,814,TAMPINES ST 81,12,1983,Y,N,N,N,N,N,TAP,110,0,0,66,44,0,0,0,0,0,0,0,0,814 TAMPINES ST 81,520814
11503,815,CHOA CHU KANG AVE 7,7,2015,N,N,N,N,Y,N,CCK,0,0,0,0,0,0,0,0,0,0,0,0,0,815 CHOA CHU KANG AVE 7,680815
11504,815,JELLICOE RD,30,2001,Y,N,N,N,N,N,KWN,115,0,0,0,82,33,0,0,0,0,0,0,0,815 JELLICOE RD,200815
11505,815,JURONG WEST ST 81,12,1989,Y,Y,N,N,N,N,JW,88,0,0,0,48,40,0,0,0,0,0,0,0,815 JURONG WEST ST 81,640815
11506,815,TAMPINES AVE 4,16,1984,Y,Y,N,N,N,N,TAP,90,0,0,0,12,78,0,0,0,0,0,0,0,815 TAMPINES AVE 4,520815
11507,815A,CHOA CHU KANG AVE 7,19,2015,Y,N,N,Y,N,N,CCK,144,0,0,0,144,0,0,0,0,0,0,0,0,815A CHOA CHU KANG AVE 7,681815
11508,815B,CHOA CHU KANG AVE 7,20,2016,Y,N,N,N,N,N,CCK,190,0,0,0,95,95,0,0,0,0,0,0,0,815B CHOA CHU KANG AVE 7,682815
11509,815C,CHOA CHU KANG AVE 7,20,2016,Y,N,N,Y,N,N,CCK,190,0,0,0,95,95,0,0,0,0,0,0,0,815C CHOA CHU KANG AVE 7,683815
11510,816,JELLICOE RD,30,2001,Y,N,N,N,N,N,KWN,125,0,0,0,29,96,0,0,0,0,0,0,0,816 JELLICOE RD,200816
11511,816,JURONG WEST ST 81,10,1992,Y,N,N,Y,N,N,JW,92,0,0,0,74,18,0,0,0,0,0,0,0,816 JURONG WEST ST 81,640816
11512,816,KEAT HONG LINK,1,2016,N,N,N,N,N,Y,CCK,0,0,0,0,0,0,0,0,0,0,0,0,0,816 KEAT HONG LINK,680816
11513,816,TAMPINES AVE 4,16,1984,Y,N,N,N,N,N,TAP,90,0,0,0,12,78,0,0,0,0,0,0,0,816 TAMPINES AVE 4,520816
